speaker,filename,path,original_sr,target_sr,transcript
unknown,unknown_41abd4cf_FC01_1_arrayMic_0039.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_41abd4cf_FC01_1_arrayMic_0039.wav,16000,16000,lead 
unknown,unknown_5fff26f0_FC01_1_arrayMic_0035.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_5fff26f0_FC01_1_arrayMic_0035.wav,16000,16000,trouble
unknown,unknown_f20fdb38_FC01_1_arrayMic_0072.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_f20fdb38_FC01_1_arrayMic_0072.wav,16000,16000,he dresses himself in an ancient black frock coat
unknown,unknown_16f6aa27_FC01_1_arrayMic_0048.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_16f6aa27_FC01_1_arrayMic_0048.wav,16000,16000,feed
unknown,unknown_f873131c_FC01_1_arrayMic_0089.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_f873131c_FC01_1_arrayMic_0089.wav,16000,16000,sip
unknown,unknown_c0f25e95_FC01_1_arrayMic_0121.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_c0f25e95_FC01_1_arrayMic_0121.wav,16000,16000,sheet
unknown,unknown_667f786c_FC01_1_arrayMic_0111.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_667f786c_FC01_1_arrayMic_0111.wav,16000,16000,yet he still thinks as swiftly as ever
unknown,unknown_fe5745cf_FC01_1_arrayMic_0078.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_fe5745cf_FC01_1_arrayMic_0078.wav,16000,16000,dagger
unknown,unknown_8f562cb2_FC01_1_arrayMic_0106.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_8f562cb2_FC01_1_arrayMic_0106.wav,16000,16000,trait
unknown,unknown_162759f5_FC01_1_arrayMic_0128.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_162759f5_FC01_1_arrayMic_0128.wav,16000,16000,pot
unknown,unknown_b2d65fc3_FC01_1_arrayMic_0021.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b2d65fc3_FC01_1_arrayMic_0021.wav,16000,16000,warm
unknown,unknown_574b1a37_FC01_1_arrayMic_0133.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_574b1a37_FC01_1_arrayMic_0133.wav,16000,16000,He will allow a rare lie
unknown,unknown_2bb1ae1a_FC01_1_arrayMic_0083.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_2bb1ae1a_FC01_1_arrayMic_0083.wav,16000,16000,know
unknown,unknown_6ae686e3_FC01_1_arrayMic_0095.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_6ae686e3_FC01_1_arrayMic_0095.wav,16000,16000,glow
unknown,unknown_79f159e1_FC01_1_arrayMic_0142.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_79f159e1_FC01_1_arrayMic_0142.wav,16000,16000,delta
unknown,unknown_b1644981_FC01_1_arrayMic_0064.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b1644981_FC01_1_arrayMic_0064.wav,16000,16000,beat
unknown,unknown_de01a010_FC01_1_arrayMic_0102.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_de01a010_FC01_1_arrayMic_0102.wav,16000,16000,She had your dark suit in greasy wash water all year
unknown,unknown_c61ba9b0_FC01_1_arrayMic_0124.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_c61ba9b0_FC01_1_arrayMic_0124.wav,16000,16000,read 
unknown,unknown_046ade4f_FC01_1_headMic_0142.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_046ade4f_FC01_1_headMic_0142.wav,16000,16000,delta
unknown,unknown_31d2867c_FC01_1_headMic_0147.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_31d2867c_FC01_1_headMic_0147.wav,16000,16000,galore
unknown,unknown_7d97da97_FC01_1_headMic_0006.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_7d97da97_FC01_1_headMic_0006.wav,16000,16000,dark
unknown,unknown_228ea21b_FC01_1_headMic_0005.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_228ea21b_FC01_1_headMic_0005.wav,16000,16000,dug
unknown,unknown_918acfbf_FC01_1_headMic_0116.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_918acfbf_FC01_1_headMic_0116.wav,16000,16000,swarm
unknown,unknown_ab489d4c_FC01_1_headMic_0082.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_ab489d4c_FC01_1_headMic_0082.wav,16000,16000,race
unknown,unknown_b4fe5558_FC01_1_headMic_0115.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b4fe5558_FC01_1_headMic_0115.wav,16000,16000,share
unknown,unknown_6969ff93_FC01_1_headMic_0149.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_6969ff93_FC01_1_headMic_0149.wav,16000,16000,know
unknown,unknown_e8b377cf_FC01_1_headMic_0092.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_e8b377cf_FC01_1_headMic_0092.wav,16000,16000,jacket
unknown,unknown_d72afedf_FC01_1_headMic_0136.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_d72afedf_FC01_1_headMic_0136.wav,16000,16000,slay
unknown,unknown_aa976ba4_FC01_1_headMic_0029.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_aa976ba4_FC01_1_headMic_0029.wav,16000,16000,bit
unknown,unknown_12681d79_FC01_1_headMic_0067.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_12681d79_FC01_1_headMic_0067.wav,16000,16000,knew
unknown,unknown_80a4f230_FC01_1_headMic_0017.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_80a4f230_FC01_1_headMic_0017.wav,16000,16000,grow
unknown,unknown_70c333a6_FC01_1_headMic_0068.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_70c333a6_FC01_1_headMic_0068.wav,16000,16000,trade
unknown,unknown_9499bce9_FC01_1_headMic_0063.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_9499bce9_FC01_1_headMic_0063.wav,16000,16000,down
unknown,unknown_abe3127d_FC01_1_headMic_0133.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_abe3127d_FC01_1_headMic_0133.wav,16000,16000,He will allow a rare lie
unknown,unknown_329f6cd9_FC01_1_headMic_0012.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_329f6cd9_FC01_1_headMic_0012.wav,16000,16000,no
unknown,unknown_be27cd94_FC01_1_headMic_0079.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_be27cd94_FC01_1_headMic_0079.wav,16000,16000,horn
unknown,unknown_6082a009_FC01_1_headMic_0070.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_6082a009_FC01_1_headMic_0070.wav,16000,16000,fee
unknown,unknown_a1a81fd1_FC01_1_headMic_0087.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a1a81fd1_FC01_1_headMic_0087.wav,16000,16000,knew
unknown,unknown_a98b92fe_FC01_1_headMic_0107.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a98b92fe_FC01_1_headMic_0107.wav,16000,16000,gadget
unknown,unknown_8b358e78_FC01_1_headMic_0140.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_8b358e78_FC01_1_headMic_0140.wav,16000,16000,We gathered shells on the beach
unknown,unknown_02806b1b_FC01_1_headMic_0055.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_02806b1b_FC01_1_headMic_0055.wav,16000,16000,sticks
unknown,unknown_d75c4ae2_FC01_1_headMic_0120.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_d75c4ae2_FC01_1_headMic_0120.wav,16000,16000,tear 
unknown,unknown_d32b7207_FC01_1_headMic_0009.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_d32b7207_FC01_1_headMic_0009.wav,16000,16000,sip
unknown,unknown_481dcdf9_FC01_1_headMic_0154.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_481dcdf9_FC01_1_headMic_0154.wav,16000,16000,urgent
unknown,unknown_73b0cd31_FC01_1_headMic_0110.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_73b0cd31_FC01_1_headMic_0110.wav,16000,16000,air
unknown,unknown_b5d93348_FC01_1_headMic_0024.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b5d93348_FC01_1_headMic_0024.wav,16000,16000,swarm
unknown,unknown_6a0873e9_FC01_1_headMic_0041.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_6a0873e9_FC01_1_headMic_0041.wav,16000,16000,weed
unknown,unknown_40d9b39a_FC01_1_headMic_0095.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_40d9b39a_FC01_1_headMic_0095.wav,16000,16000,glow
unknown,unknown_eeb6e3bf_FC01_1_headMic_0049.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_eeb6e3bf_FC01_1_headMic_0049.wav,16000,16000,air
unknown,unknown_2b62ee5b_FC01_1_headMic_0158.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_2b62ee5b_FC01_1_headMic_0158.wav,16000,16000,coupe
unknown,unknown_ffdad17c_FC01_1_headMic_0100.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_ffdad17c_FC01_1_headMic_0100.wav,16000,16000,sip
unknown,unknown_e0b65611_FC01_1_headMic_0048.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_e0b65611_FC01_1_headMic_0048.wav,16000,16000,feed
unknown,unknown_e0de24af_FC01_1_headMic_0151.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_e0de24af_FC01_1_headMic_0151.wav,16000,16000,ate
unknown,unknown_5567e3ab_FC01_1_headMic_0155.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_5567e3ab_FC01_1_headMic_0155.wav,16000,16000,deer
unknown,unknown_054b7041_FC01_1_headMic_0040.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_054b7041_FC01_1_headMic_0040.wav,16000,16000,Well he is nearly ninetythree years old
unknown,unknown_630f664a_FC01_1_headMic_0061.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_630f664a_FC01_1_headMic_0061.wav,16000,16000,Except in the winter when the ooze or snow or ice prevents
unknown,unknown_b628d5ba_FC01_1_headMic_0101.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b628d5ba_FC01_1_headMic_0101.wav,16000,16000,two
unknown,unknown_8e9f4e27_FC01_1_headMic_0010.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_8e9f4e27_FC01_1_headMic_0010.wav,16000,16000,farm
unknown,unknown_9f8e8849_FC01_1_headMic_0013.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_9f8e8849_FC01_1_headMic_0013.wav,16000,16000,fair
unknown,unknown_8ee060b3_FC01_1_headMic_0111.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_8ee060b3_FC01_1_headMic_0111.wav,16000,16000,yet he still thinks as swiftly as ever
unknown,unknown_f447dde6_FC01_1_headMic_0108.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_f447dde6_FC01_1_headMic_0108.wav,16000,16000,floor
unknown,unknown_3d142359_FC01_1_headMic_0106.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_3d142359_FC01_1_headMic_0106.wav,16000,16000,trait
unknown,unknown_8d482b83_FC01_1_headMic_0139.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_8d482b83_FC01_1_headMic_0139.wav,16000,16000,Nothing is as offensive as innocence
unknown,unknown_1136a376_FC01_1_headMic_0138.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_1136a376_FC01_1_headMic_0138.wav,16000,16000,hear
unknown,unknown_10607cc9_FC01_1_headMic_0145.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_10607cc9_FC01_1_headMic_0145.wav,16000,16000,whoop
unknown,unknown_0e6a7adb_FC01_1_headMic_0022.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_0e6a7adb_FC01_1_headMic_0022.wav,16000,16000,yes
unknown,unknown_5afecf10_FC01_1_headMic_0043.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_5afecf10_FC01_1_headMic_0043.wav,16000,16000,read 
unknown,unknown_587e855d_FC01_1_headMic_0088.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_587e855d_FC01_1_headMic_0088.wav,16000,16000,torn
unknown,unknown_f98233ad_FC01_1_headMic_0032.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_f98233ad_FC01_1_headMic_0032.wav,16000,16000,left
unknown,unknown_b20851df_FC01_1_headMic_0014.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b20851df_FC01_1_headMic_0014.wav,16000,16000,rate
unknown,unknown_f48f968a_FC01_1_headMic_0007.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_f48f968a_FC01_1_headMic_0007.wav,16000,16000,pat
unknown,unknown_4e343e46_FC01_1_headMic_0021.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_4e343e46_FC01_1_headMic_0021.wav,16000,16000,warm
unknown,unknown_eb876457_FC01_1_headMic_0053.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_eb876457_FC01_1_headMic_0053.wav,16000,16000,raid
unknown,unknown_0fd4520e_FC01_1_headMic_0038.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_0fd4520e_FC01_1_headMic_0038.wav,16000,16000,feet
unknown,unknown_b89c1713_FC01_1_headMic_0033.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b89c1713_FC01_1_headMic_0033.wav,16000,16000,giving those who observe him a pronounced feeling of the utmost respect
unknown,unknown_eba206f6_FC01_1_headMic_0085.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_eba206f6_FC01_1_headMic_0085.wav,16000,16000,usually minus several buttons
unknown,unknown_c3e0b46d_FC01_1_headMic_0150.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_c3e0b46d_FC01_1_headMic_0150.wav,16000,16000,Their house is grey and white
unknown,unknown_b675d107_FC01_1_headMic_0071.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b675d107_FC01_1_headMic_0071.wav,16000,16000,rake
unknown,unknown_ce126a14_FC01_1_headMic_0099.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_ce126a14_FC01_1_headMic_0099.wav,16000,16000,bat
unknown,unknown_82cc341b_FC01_1_headMic_0159.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_82cc341b_FC01_1_headMic_0159.wav,16000,16000,troop
unknown,unknown_9c561a75_FC01_1_headMic_0037.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_9c561a75_FC01_1_headMic_0037.wav,16000,16000,warm
unknown,unknown_b9252b5b_FC01_1_headMic_0075.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b9252b5b_FC01_1_headMic_0075.wav,16000,16000,but he always answers Banana oil
unknown,unknown_31d1981d_FC01_1_headMic_0069.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_31d1981d_FC01_1_headMic_0069.wav,16000,16000,beat
unknown,unknown_f62a0028_FC01_1_headMic_0028.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_f62a0028_FC01_1_headMic_0028.wav,16000,16000,form
unknown,unknown_e48bc785_FC01_1_headMic_0135.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_e48bc785_FC01_1_headMic_0135.wav,16000,16000,prior
unknown,unknown_d2bfb382_FC01_1_headMic_0050.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_d2bfb382_FC01_1_headMic_0050.wav,16000,16000,jagged
unknown,unknown_1b19c8ad_FC01_1_headMic_0164.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_1b19c8ad_FC01_1_headMic_0164.wav,16000,16000,group
unknown,unknown_091a671d_FC01_1_headMic_0030.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_091a671d_FC01_1_headMic_0030.wav,16000,16000,feet
unknown,unknown_2ae97a98_FC01_1_headMic_0105.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_2ae97a98_FC01_1_headMic_0105.wav,16000,16000,train
unknown,unknown_a01c2dde_FC01_1_headMic_0097.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a01c2dde_FC01_1_headMic_0097.wav,16000,16000,storm
unknown,unknown_2d766f57_FC01_1_headMic_0066.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_2d766f57_FC01_1_headMic_0066.wav,16000,16000,alpha
unknown,unknown_e28ed8d9_FC01_1_headMic_0086.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_e28ed8d9_FC01_1_headMic_0086.wav,16000,16000,for
unknown,unknown_9edcfcd7_FC01_1_headMic_0141.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_9edcfcd7_FC01_1_headMic_0141.wav,16000,16000,rocks
unknown,unknown_1bd978e3_FC01_1_headMic_0156.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_1bd978e3_FC01_1_headMic_0156.wav,16000,16000,white
unknown,unknown_a370f78c_FC01_1_headMic_0083.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_a370f78c_FC01_1_headMic_0083.wav,16000,16000,know
unknown,unknown_32fffd32_FC01_1_headMic_0060.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_32fffd32_FC01_1_headMic_0060.wav,16000,16000,hair
unknown,unknown_28404682_FC01_1_headMic_0132.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_28404682_FC01_1_headMic_0132.wav,16000,16000,air
unknown,unknown_7ae475d8_FC01_1_headMic_0113.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_7ae475d8_FC01_1_headMic_0113.wav,16000,16000,he slowly takes a short walk in the open air each day
unknown,unknown_4a29fbf9_FC01_1_headMic_0056.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_4a29fbf9_FC01_1_headMic_0056.wav,16000,16000,rage
unknown,unknown_514eeb41_FC01_1_headMic_0016.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_514eeb41_FC01_1_headMic_0016.wav,16000,16000,the
unknown,unknown_d21e453d_FC01_1_headMic_0143.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_d21e453d_FC01_1_headMic_0143.wav,16000,16000,play
unknown,unknown_4d4b83e0_FC01_1_headMic_0121.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_4d4b83e0_FC01_1_headMic_0121.wav,16000,16000,sheet
unknown,unknown_762ca958_FC01_1_headMic_0125.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_762ca958_FC01_1_headMic_0125.wav,16000,16000,meat
unknown,unknown_5c8b835d_FC01_1_headMic_0046.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_5c8b835d_FC01_1_headMic_0046.wav,16000,16000,We have often urged him to walk more and smoke less
unknown,unknown_91f49091_FC01_1_headMic_0112.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_91f49091_FC01_1_headMic_0112.wav,16000,16000,slip
unknown,unknown_70b367e4_FC01_1_headMic_0090.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_70b367e4_FC01_1_headMic_0090.wav,16000,16000,Twice each day he plays skillfully and with zest upon our small organ
unknown,unknown_6861c039_FC01_1_headMic_0008.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_6861c039_FC01_1_headMic_0008.wav,16000,16000,spark
unknown,unknown_55154549_FC01_1_headMic_0124.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_55154549_FC01_1_headMic_0124.wav,16000,16000,read 
unknown,unknown_681658bc_FC01_1_headMic_0011.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_681658bc_FC01_1_headMic_0011.wav,16000,16000,rave
unknown,unknown_5c48fd41_FC01_1_headMic_0072.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_5c48fd41_FC01_1_headMic_0072.wav,16000,16000,he dresses himself in an ancient black frock coat
unknown,unknown_ce450137_FC01_1_headMic_0094.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_ce450137_FC01_1_headMic_0094.wav,16000,16000,chair
unknown,unknown_c3140b3d_FC01_1_headMic_0134.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_c3140b3d_FC01_1_headMic_0134.wav,16000,16000,wish
unknown,unknown_357f4c7c_FC01_1_headMic_0065.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_357f4c7c_FC01_1_headMic_0065.wav,16000,16000,double
unknown,unknown_136ad566_FC01_1_headMic_0093.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_136ad566_FC01_1_headMic_0093.wav,16000,16000,up
unknown,unknown_ce7765c0_FC01_1_headMic_0122.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_ce7765c0_FC01_1_headMic_0122.wav,16000,16000,one
unknown,unknown_0d57ae90_FC01_1_headMic_0047.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_0d57ae90_FC01_1_headMic_0047.wav,16000,16000,A long flowing beard clings to his chin
unknown,unknown_745f440f_FC01_1_headMic_0102.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_745f440f_FC01_1_headMic_0102.wav,16000,16000,She had your dark suit in greasy wash water all year
unknown,unknown_b31e850f_FC01_1_headMic_0058.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_b31e850f_FC01_1_headMic_0058.wav,16000,16000,trace
unknown,unknown_e322b09d_FC01_1_headMic_0146.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_e322b09d_FC01_1_headMic_0146.wav,16000,16000,sleep
unknown,unknown_e0abe870_FC01_1_headMic_0144.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_e0abe870_FC01_1_headMic_0144.wav,16000,16000,ate
unknown,unknown_68a2fa43_FC01_1_headMic_0127.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_68a2fa43_FC01_1_headMic_0127.wav,16000,16000,thigh
unknown,unknown_56e2410c_FC01_1_headMic_0160.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_56e2410c_FC01_1_headMic_0160.wav,16000,16000,slip
unknown,unknown_afb20b19_FC01_1_headMic_0042.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_afb20b19_FC01_1_headMic_0042.wav,16000,16000,bug
unknown,unknown_4cefa695_FC01_1_headMic_0137.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_4cefa695_FC01_1_headMic_0137.wav,16000,16000,boot
unknown,unknown_018a04c7_FC01_1_headMic_0098.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_018a04c7_FC01_1_headMic_0098.wav,16000,16000,born
unknown,unknown_5ebcec43_FC01_1_headMic_0119.wav,/home/nidszxh/Projects/DysarthriaNSR/data/raw/audio/train/unknown_5ebcec43_FC01_1_headMic_0119.wav,16000,16000,range
